Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,count
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Adrienne E. Adams,Whitney R. Tilson,50
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Adrienne E. Adams,Write-in,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Adrienne E. Adams,Zellnor Myrie,73
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Adrienne E. Adams,Zohran Kwame Mamdani,71
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Adrienne E. Adams,skipped,181
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Andrew M. Cuomo,Andrew M. Cuomo,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Andrew M. Cuomo,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Andrew M. Cuomo,skipped,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Brad Lander,Brad Lander,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Brad Lander,Michael Blake,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Brad Lander,Scott M. Stringer,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Adrienne E. Adams,17
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Michael Blake,18
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Paperboy Love Prince,5
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Selma K. Bartholomew,6
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Whitney R. Tilson,9
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Write-in,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Zellnor Myrie,11
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,Zohran Kwame Mamdani,20
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Jessica Ramos,skipped,34
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Adrienne E. Adams,11
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Jessica Ramos,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Paperboy Love Prince,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Whitney R. Tilson,12
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Zellnor Myrie,6
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,Zohran Kwame Mamdani,7
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,skipped,15
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Adrienne E. Adams,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Jessica Ramos,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Write-in,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Zellnor Myrie,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,Zohran Kwame Mamdani,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Paperboy Love Prince,skipped,14
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Scott M. Stringer,Adrienne E. Adams,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Scott M. Stringer,Scott M. Stringer,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Adrienne E. Adams,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Jessica Ramos,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Michael Blake,4
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Whitney R. Tilson,4
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,Zohran Kwame Mamdani,6
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Selma K. Bartholomew,skipped,4
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Adrienne E. Adams,49
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Jessica Ramos,11
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Michael Blake,14
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Paperboy Love Prince,8
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Selma K. Bartholomew,2
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Write-in,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Zellnor Myrie,25
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,Zohran Kwame Mamdani,10
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Whitney R. Tilson,skipped,43
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Write-in,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Write-in,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Write-in,skipped,6
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Adrienne E. Adams,50
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Jessica Ramos,24
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Michael Blake,12
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Paperboy Love Prince,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Selma K. Bartholomew,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Whitney R. Tilson,21
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Write-in,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,Zohran Kwame Mamdani,18
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zellnor Myrie,skipped,37
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Adrienne E. Adams,83
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Jessica Ramos,23
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Michael Blake,6
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Paperboy Love Prince,10
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Scott M. Stringer,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Selma K. Bartholomew,7
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Whitney R. Tilson,12
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Write-in,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,Zellnor Myrie,22
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,overvote,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,skipped,91
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,overvote,skipped,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,skipped,Adrienne E. Adams,3
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,skipped,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,skipped,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Andrew M. Cuomo,skipped,skipped,961
Brad Lander,Scott M. Stringer,Brad Lander,Adrienne E. Adams,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Brad Lander,Andrew M. Cuomo,Michael Blake,1
Brad Lander,Scott M. Stringer,Brad Lander,Andrew M. Cuomo,Zellnor Myrie,1
Brad Lander,Scott M. Stringer,Brad Lander,Brad Lander,Andrew M. Cuomo,1
Brad Lander,Scott M. Stringer,Brad Lander,Brad Lander,Brad Lander,2
Brad Lander,Scott M. Stringer,Brad Lander,Scott M. Stringer,Brad Lander,1
Brad Lander,Scott M. Stringer,Brad Lander,Selma K. Bartholomew,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Brad Lander,Whitney R. Tilson,Michael Blake,1
Brad Lander,Scott M. Stringer,Brad Lander,Whitney R. Tilson,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Brad Lander,Write-in,skipped,1
Brad Lander,Scott M. Stringer,Brad Lander,Zellnor Myrie,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Brad Lander,Zohran Kwame Mamdani,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Brad Lander,Zohran Kwame Mamdani,skipped,1
Brad Lander,Scott M. Stringer,Brad Lander,skipped,skipped,2
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Andrew M. Cuomo,22
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Michael Blake,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Paperboy Love Prince,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Selma K. Bartholomew,8
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Whitney R. Tilson,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Zellnor Myrie,14
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,Zohran Kwame Mamdani,26
Brad Lander,Scott M. Stringer,Jessica Ramos,Adrienne E. Adams,skipped,17
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Adrienne E. Adams,5
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Michael Blake,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Whitney R. Tilson,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Zellnor Myrie,2
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,Zohran Kwame Mamdani,16
Brad Lander,Scott M. Stringer,Jessica Ramos,Andrew M. Cuomo,skipped,26
Brad Lander,Scott M. Stringer,Jessica Ramos,Brad Lander,Write-in,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Adrienne E. Adams,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Andrew M. Cuomo,5
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Paperboy Love Prince,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Selma K. Bartholomew,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Whitney R. Tilson,5
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Write-in,2
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Zellnor Myrie,9
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,Zohran Kwame Mamdani,12
Brad Lander,Scott M. Stringer,Jessica Ramos,Michael Blake,skipped,10
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,Adrienne E. Adams,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,Andrew M. Cuomo,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,Selma K. Bartholomew,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,Write-in,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,Zohran Kwame Mamdani,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Paperboy Love Prince,skipped,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Scott M. Stringer,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Adrienne E. Adams,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Andrew M. Cuomo,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Michael Blake,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Paperboy Love Prince,2
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Zellnor Myrie,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Selma K. Bartholomew,skipped,5
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Adrienne E. Adams,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Andrew M. Cuomo,10
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Michael Blake,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Selma K. Bartholomew,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Zellnor Myrie,5
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,Zohran Kwame Mamdani,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Whitney R. Tilson,skipped,8
Brad Lander,Scott M. Stringer,Jessica Ramos,Write-in,skipped,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Adrienne E. Adams,20
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Andrew M. Cuomo,13
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Michael Blake,7
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Whitney R. Tilson,6
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,Zohran Kwame Mamdani,18
Brad Lander,Scott M. Stringer,Jessica Ramos,Zellnor Myrie,skipped,8
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Adrienne E. Adams,20
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Andrew M. Cuomo,12
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Michael Blake,4
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Paperboy Love Prince,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Whitney R. Tilson,3
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Write-in,2
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,Zellnor Myrie,7
Brad Lander,Scott M. Stringer,Jessica Ramos,Zohran Kwame Mamdani,skipped,20
Brad Lander,Scott M. Stringer,Jessica Ramos,overvote,skipped,1
Brad Lander,Scott M. Stringer,Jessica Ramos,skipped,Adrienne E. Adams,1
Brad Lander,Scott M. Stringer,Jessica Ramos,skipped,skipped,90
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Andrew M. Cuomo,12
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Jessica Ramos,5
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Selma K. Bartholomew,2
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Whitney R. Tilson,7
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Write-in,1
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Zellnor Myrie,21
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,Zohran Kwame Mamdani,32
Brad Lander,Scott M. Stringer,Michael Blake,Adrienne E. Adams,skipped,16
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Adrienne E. Adams,5
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Whitney R. Tilson,3
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Write-in,1
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Zellnor Myrie,2
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,Zohran Kwame Mamdani,13
Brad Lander,Scott M. Stringer,Michael Blake,Andrew M. Cuomo,skipped,12
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Adrienne E. Adams,3
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Andrew M. Cuomo,7
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Paperboy Love Prince,2
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Whitney R. Tilson,6
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Zellnor Myrie,10
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,Zohran Kwame Mamdani,5
Brad Lander,Scott M. Stringer,Michael Blake,Jessica Ramos,skipped,5
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Adrienne E. Adams,2
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Andrew M. Cuomo,2
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Selma K. Bartholomew,3
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Whitney R. Tilson,3
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Write-in,1
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Zellnor Myrie,1
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,Zohran Kwame Mamdani,2
Brad Lander,Scott M. Stringer,Michael Blake,Paperboy Love Prince,skipped,1
Brad Lander,Scott M. Stringer,Michael Blake,Scott M. Stringer,Brad Lander,1
Brad Lander,Scott M. Stringer,Michael Blake,Scott M. Stringer,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Michael Blake,Scott M. Stringer,Zohran Kwame Mamdani,2
Brad Lander,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,Adrienne E. Adams,3
Brad Lander,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,Andrew M. Cuomo,4
Brad Lander,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Michael Blake,Selma K. Bartholomew,Zellnor Myrie,2
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Adrienne E. Adams,5
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Andrew M. Cuomo,7
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Jessica Ramos,5
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Zellnor Myrie,9
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,Zohran Kwame Mamdani,5
Brad Lander,Scott M. Stringer,Michael Blake,Whitney R. Tilson,skipped,7
Brad Lander,Scott M. Stringer,Michael Blake,Write-in,skipped,1
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Adrienne E. Adams,23
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Andrew M. Cuomo,6
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Jessica Ramos,4
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Paperboy Love Prince,3
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Selma K. Bartholomew,6
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Whitney R. Tilson,3
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,Zohran Kwame Mamdani,18
Brad Lander,Scott M. Stringer,Michael Blake,Zellnor Myrie,skipped,10
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Adrienne E. Adams,14
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Andrew M. Cuomo,8
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Jessica Ramos,5
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Paperboy Love Prince,5
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Whitney R. Tilson,4
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,Zellnor Myrie,23
Brad Lander,Scott M. Stringer,Michael Blake,Zohran Kwame Mamdani,skipped,13
Brad Lander,Scott M. Stringer,Michael Blake,skipped,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Michael Blake,skipped,skipped,57
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Adrienne E. Adams,Andrew M. Cuomo,3
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Adrienne E. Adams,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Adrienne E. Adams,Write-in,2
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Adrienne E. Adams,Zohran Kwame Mamdani,3
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Adrienne E. Adams,skipped,4
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Andrew M. Cuomo,Adrienne E. Adams,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Andrew M. Cuomo,Michael Blake,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Andrew M. Cuomo,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Andrew M. Cuomo,skipped,4
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Jessica Ramos,Andrew M. Cuomo,3
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Jessica Ramos,Whitney R. Tilson,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Jessica Ramos,Write-in,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Michael Blake,Andrew M. Cuomo,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Michael Blake,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Scott M. Stringer,skipped,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Selma K. Bartholomew,Adrienne E. Adams,2
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Selma K. Bartholomew,Michael Blake,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Whitney R. Tilson,Andrew M. Cuomo,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Whitney R. Tilson,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Whitney R. Tilson,Zellnor Myrie,2
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Whitney R. Tilson,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Whitney R. Tilson,skipped,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Write-in,skipped,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zellnor Myrie,Jessica Ramos,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zellnor Myrie,Selma K. Bartholomew,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zohran Kwame Mamdani,Adrienne E. Adams,2
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zohran Kwame Mamdani,Michael Blake,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zohran Kwame Mamdani,Zellnor Myrie,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,Zohran Kwame Mamdani,skipped,1
Brad Lander,Scott M. Stringer,Paperboy Love Prince,skipped,skipped,28
Brad Lander,Scott M. Stringer,Scott M. Stringer,Adrienne E. Adams,Andrew M. Cuomo,2
Brad Lander,Scott M. Stringer,Scott M. Stringer,Adrienne E. Adams,Michael Blake,1
Brad Lander,Scott M. Stringer,Scott M. Stringer,Andrew M. Cuomo,Michael Blake,1
Brad Lander,Scott M. Stringer,Scott M. Stringer,Andrew M. Cuomo,Write-in,1
Brad Lander,Scott M. Stringer,Scott M. Stringer,Andrew M. Cuomo,Zohran Kwame Mamdani,1
Brad Lander,Scott M. Stringer,Scott M. Stringer,Andrew M. Cuomo,skipped,1
Brad Lander,Scott M. Stringer,Scott M. Stringer,Zohran Kwame Mamdani,Adrienne E. Adams,2
Brad Lander,Scott M. Stringer,Scott M. Stringer,skipped,skipped,1
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Andrew M. Cuomo,6
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Jessica Ramos,7
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Michael Blake,1
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Paperboy Love Prince,1
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Scott M. Stringer,1
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Whitney R. Tilson,3
Brad Lander,Scott M. Stringer,Selma K. Bartholomew,Adrienne E. Adams,Zellnor Myrie,2
