"Precinct","rank1","rank2","rank3"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Clint Conner","Jacob Frey","Mike Winter"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Mark Globus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Mark Globus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Mark Globus"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Troy Benjegerdes","Christopher W David"
"MINNEAPOLIS W-4 P-05","Mike Winter","Clint Conner","Christopher W David"
"MINNEAPOLIS W-4 P-05","Clint Conner","Kate Knuth","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Kevin ""No Body"" Ward","Jacob Frey","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Christopher W David","Mark Globus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Paul E. Johnson","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Bob ""Again"" Carney Jr","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Bob ""Again"" Carney Jr","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Sheila Nezhad","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Sheila Nezhad","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Sheila Nezhad","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Kevin ""No Body"" Ward","Mike Winter","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","skipped","skipped","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Kate Knuth","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Perry, Jerrell","Clint Conner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Mark Globus"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Christopher W David"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Christopher W David"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Christopher W David"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Perry, Jerrell","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Perry, Jerrell","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Mike Winter","Laverne Turner","skipped"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Kevin ""No Body"" Ward","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Mike Winter","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Perry, Jerrell","AJ Awed"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Nate ""Honey Badger"" Atkins","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Perry, Jerrell","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Sheila Nezhad","Christopher W David"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Doug Nelson","writein"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Jacob Frey","writein"
"MINNEAPOLIS W-4 P-05","Doug Nelson","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Doug Nelson","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Kevin ""No Body"" Ward","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Kevin ""No Body"" Ward","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Mark Globus","Clint Conner","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Kevin ""No Body"" Ward","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Perry, Jerrell","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Clint Conner","Clint Conner","Clint Conner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Doug Nelson","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Bob ""Again"" Carney Jr","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Bob ""Again"" Carney Jr","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Paul E. Johnson","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Mike Winter","Laverne Turner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Doug Nelson","Paul E. Johnson","Troy Benjegerdes"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Kate Knuth","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Christopher W David","AJ Awed","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Jacob Frey","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Mark Globus","Jacob Frey","Christopher W David"
"MINNEAPOLIS W-4 P-05","Clint Conner","Jacob Frey","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","Kate Knuth"
"MINNEAPOLIS W-4 P-05","AJ Awed","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-4 P-05","AJ Awed","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Jacob Frey","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Jacob Frey","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Jacob Frey","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Jacob Frey","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Jacob Frey","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Nate ""Honey Badger"" Atkins","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Mark Globus","Clint Conner","skipped"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Mark Globus"
"MINNEAPOLIS W-4 P-05","Paul E. Johnson","Perry, Jerrell","skipped"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Laverne Turner","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Kevin ""No Body"" Ward","Marcus Harcus","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Marcus Harcus","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Perry, Jerrell","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Perry, Jerrell","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Clint Conner","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Paul E. Johnson","AJ Awed"
"MINNEAPOLIS W-4 P-05","Clint Conner","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Nate ""Honey Badger"" Atkins","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Perry, Jerrell","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Christopher W David","Doug Nelson","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Jacob Frey","Christopher W David"
"MINNEAPOLIS W-4 P-05","Doug Nelson","Jacob Frey","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Jacob Frey","Mike Winter"
"MINNEAPOLIS W-4 P-05","Kate Knuth","AJ Awed","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Bob ""Again"" Carney Jr","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Christopher W David"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Sheila Nezhad","Christopher W David"
"MINNEAPOLIS W-4 P-05","Jacob Frey","AJ Awed","Kate Knuth"
"MINNEAPOLIS W-4 P-05","AJ Awed","Marcus Harcus","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","AJ Awed","Marcus Harcus","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Clint Conner","Jacob Frey","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Clint Conner","Jacob Frey","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Jacob Frey","skipped"
"MINNEAPOLIS W-4 P-05","Christopher W David","Sheila Nezhad","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Doug Nelson","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Clint Conner","Mark Globus"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Paul E. Johnson","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Kate Knuth","skipped"
"MINNEAPOLIS W-4 P-05","Mark Globus","Clint Conner","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Mike Winter","Mark Globus"
"MINNEAPOLIS W-4 P-05","Clint Conner","Perry, Jerrell","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Doug Nelson","Marcus Harcus","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","skipped"
"MINNEAPOLIS W-4 P-05","Mark Globus","Nate ""Honey Badger"" Atkins","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Jacob Frey","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-4 P-05","Paul E. Johnson","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Paul E. Johnson","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Kate Knuth","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Mark Globus"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kevin ""No Body"" Ward","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Bob ""Again"" Carney Jr","Mike Winter"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Marcus Harcus","AJ Awed"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Marcus Harcus","AJ Awed"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Mike Winter","Christopher W David"
"MINNEAPOLIS W-4 P-05","Kate Knuth","Paul E. Johnson","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Laverne Turner","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kate Knuth","writein"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","AJ Awed","skipped"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Sheila Nezhad","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Christopher W David","Mark Globus","Clint Conner"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Bob ""Again"" Carney Jr","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Kevin ""No Body"" Ward","Clint Conner"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Nate ""Honey Badger"" Atkins","writein"
"MINNEAPOLIS W-4 P-05","skipped","Perry, Jerrell","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","writein","Jacob Frey","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","Bob ""Again"" Carney Jr","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Clint Conner","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Bob ""Again"" Carney Jr","writein"
"MINNEAPOLIS W-4 P-05","writein","writein","writein"
"MINNEAPOLIS W-4 P-05","Clint Conner","Mark Globus","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Perry, Jerrell","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Mike Winter","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Bob ""Again"" Carney Jr","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Doug Nelson","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kevin ""No Body"" Ward","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Perry, Jerrell","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","writein","writein"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Mike Winter"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Marcus Harcus","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Jacob Frey","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Bob ""Again"" Carney Jr","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Marcus Harcus","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Bob ""Again"" Carney Jr","Troy Benjegerdes"
"MINNEAPOLIS W-4 P-05","Mike Winter","Bob ""Again"" Carney Jr","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Marcus Harcus","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Bob ""Again"" Carney Jr","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Jacob Frey","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Christopher W David","Clint Conner","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Christopher W David","Clint Conner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Nate ""Honey Badger"" Atkins","Doug Nelson"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Mike Winter","Bob ""Again"" Carney Jr"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Doug Nelson","skipped"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Sheila Nezhad","Nate ""Honey Badger"" Atkins"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Christopher W David","Kate Knuth"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Kate Knuth","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","AJ Awed","Paul E. Johnson"
"MINNEAPOLIS W-4 P-05","Kevin ""No Body"" Ward","skipped","skipped"
"MINNEAPOLIS W-4 P-05","Kate Knuth","AJ Awed","Clint Conner"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Laverne Turner","Troy Benjegerdes"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Sheila Nezhad","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","AJ Awed","Sheila Nezhad","writein"
"MINNEAPOLIS W-4 P-05","Laverne Turner","Jacob Frey","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Kate Knuth","Clint Conner"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Sheila Nezhad","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","AJ Awed","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","AJ Awed","Kate Knuth","Jacob Frey"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Christopher W David","Perry, Jerrell"
"MINNEAPOLIS W-4 P-05","Sheila Nezhad","Paul E. Johnson","Troy Benjegerdes"
"MINNEAPOLIS W-4 P-05","Perry, Jerrell","Kate Knuth","Marcus Harcus"
"MINNEAPOLIS W-4 P-05","Nate ""Honey Badger"" Atkins","Bob ""Again"" Carney Jr","Laverne Turner"
"MINNEAPOLIS W-4 P-05","Mark Globus","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Christopher W David","AJ Awed"
"MINNEAPOLIS W-4 P-05","Jacob Frey","Christopher W David","Christopher W David"
"MINNEAPOLIS W-4 P-05","Marcus Harcus","Jacob Frey","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Jacob Frey","Laverne Turner","Kate Knuth"
"MINNEAPOLIS W-1 P-06","Jacob Frey","Doug Nelson","AJ Awed"
"MINNEAPOLIS W-1 P-06","Jacob Frey","Sheila Nezhad","skipped"
"MINNEAPOLIS W-1 P-06","Jacob Frey","Sheila Nezhad","skipped"
"MINNEAPOLIS W-1 P-06","Jacob Frey","Sheila Nezhad","skipped"
"MINNEAPOLIS W-1 P-06","Marcus Harcus","Kate Knuth","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Marcus Harcus","Kate Knuth","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Troy Benjegerdes","Sheila Nezhad","Kate Knuth"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Sheila Nezhad","Clint Conner"
"MINNEAPOLIS W-1 P-06","Clint Conner","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Sheila Nezhad","Sheila Nezhad","Christopher W David"
"MINNEAPOLIS W-1 P-06","Laverne Turner","Mike Winter","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Laverne Turner","Mike Winter","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Sheila Nezhad","Kate Knuth","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-1 P-06","Sheila Nezhad","Kate Knuth","Kevin ""No Body"" Ward"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Kate Knuth","AJ Awed","Sheila Nezhad"
"MINNEAPOLIS W-1 P-06","Christopher W David","skipped","skipped"
"MINNEAPOLIS W-1 P-06","Christopher W David","skipped","skipped"
"MINNEAPOLIS W-1 P-06","Christopher W David","skipped","skipped"
"MINNEAPOLIS W-1 P-06","Christopher W David","skipped","skipped"
"MINNEAPOLIS W-1 P-06","Christopher W David","skipped","skipped"
"MINNEAPOLIS W-1 P-06","Jacob Frey","writein","skipped"
"MINNEAPOLIS W-1 P-06","Christopher W David","Mark Globus","Jacob Frey"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","Kate Knuth","Jacob Frey","AJ Awed"
"MINNEAPOLIS W-1 P-06","AJ Awed","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-1 P-06","AJ Awed","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-1 P-06","AJ Awed","Sheila Nezhad","Jacob Frey"
"MINNEAPOLIS W-1 P-06","AJ Awed","Clint Conner","Sheila Nezhad"
