"precincts","tally_type","ballotID","rank1","rank2","rank3"
215800,"Election Day - Insight",122928,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",122929,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
215800,"Election Day - Insight",122930,"JEAN QUAN","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",122931,"JEAN QUAN","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",122932,"JEAN QUAN","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",122933,"JEAN QUAN","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",122934,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122935,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122936,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122937,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122938,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122939,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122940,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122941,"DON PERATA","skipped","skipped"
215800,"Election Day - Insight",122942,"DON PERATA","skipped","skipped"
215800,"Election Day - Insight",122943,"DON PERATA","TERENCE CANDELL","REBECCA KAPLAN"
215800,"Election Day - Insight",122944,"REBECCA KAPLAN","MARCIE HODGE","DON PERATA"
215800,"Election Day - Insight",122945,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",122946,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",122947,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",122948,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122949,"JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR.","TERENCE CANDELL"
215800,"Election Day - Insight",122950,"TERENCE CANDELL","LARRY LIONEL ''LL'' YOUNG JR.","DON PERATA"
215800,"Election Day - Insight",122951,"REBECCA KAPLAN","DON MACLEAY","JEAN QUAN"
215800,"Election Day - Insight",122952,"REBECCA KAPLAN","JOE TUMAN","TERENCE CANDELL"
215800,"Election Day - Insight",122953,"DON PERATA","MARCIE HODGE","skipped"
215800,"Election Day - Insight",122954,"DON PERATA","MARCIE HODGE","skipped"
215800,"Election Day - Insight",122955,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122956,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122957,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122958,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122959,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122960,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122961,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122962,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
215800,"Election Day - Insight",122963,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122964,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122965,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122966,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122967,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",122968,"JEAN QUAN","REBECCA KAPLAN","DON MACLEAY"
215800,"Election Day - Insight",122969,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122970,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122971,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122972,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122973,"REBECCA KAPLAN","DON PERATA","MARCIE HODGE"
215800,"Election Day - Insight",122974,"JEAN QUAN","DON PERATA","MARCIE HODGE"
215800,"Election Day - Insight",122975,"REBECCA KAPLAN","MARCIE HODGE","DON PERATA"
215800,"Election Day - Insight",122976,"REBECCA KAPLAN","REBECCA KAPLAN","REBECCA KAPLAN"
215800,"Election Day - Insight",122977,"REBECCA KAPLAN","REBECCA KAPLAN","REBECCA KAPLAN"
215800,"Election Day - Insight",122978,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",122979,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122980,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122981,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",122982,"JEAN QUAN","DON MACLEAY","skipped"
215800,"Election Day - Insight",122983,"JEAN QUAN","JOE TUMAN","DON MACLEAY"
215800,"Election Day - Insight",122984,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",122985,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",122986,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",122987,"overvote","MARCIE HODGE","skipped"
215800,"Election Day - Insight",122988,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122989,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",122990,"JOE TUMAN","skipped","skipped"
215800,"Election Day - Insight",122991,"REBECCA KAPLAN","DON MACLEAY","JEAN QUAN"
215800,"Election Day - Insight",122992,"REBECCA KAPLAN","JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",122993,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",122994,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",122995,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",122996,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",122997,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",122998,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215800,"Election Day - Insight",122999,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215800,"Election Day - Insight",123000,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215800,"Election Day - Insight",123001,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215800,"Election Day - Insight",123002,"DON PERATA","REBECCA KAPLAN","TERENCE CANDELL"
215800,"Election Day - Insight",123003,"REBECCA KAPLAN","JOE TUMAN","DON PERATA"
215800,"Election Day - Insight",123004,"JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR.","DON PERATA"
215800,"Election Day - Insight",123005,"REBECCA KAPLAN","JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123006,"REBECCA KAPLAN","DON PERATA","TERENCE CANDELL"
215800,"Election Day - Insight",123007,"JOE TUMAN","DON PERATA","DON MACLEAY"
215800,"Election Day - Insight",123008,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123009,"REBECCA KAPLAN","skipped","skipped"
215800,"Election Day - Insight",123010,"JOE TUMAN","ARNOLD FIELDS","REBECCA KAPLAN"
215800,"Election Day - Insight",123011,"REBECCA KAPLAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",123012,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123013,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123014,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123015,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123016,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123017,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123018,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123019,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123020,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123021,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123022,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123023,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123024,"REBECCA KAPLAN","JEAN QUAN","skipped"
215800,"Election Day - Insight",123025,"REBECCA KAPLAN","DON PERATA","skipped"
215800,"Election Day - Insight",123026,"DON MACLEAY","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123027,"DON MACLEAY","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123028,"REBECCA KAPLAN","MARCIE HODGE","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123029,"TERENCE CANDELL","TERENCE CANDELL","TERENCE CANDELL"
215800,"Election Day - Insight",123030,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123031,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123032,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123033,"REBECCA KAPLAN","DON PERATA","skipped"
215800,"Election Day - Insight",123034,"DON PERATA","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123035,"JOE TUMAN","MARCIE HODGE","skipped"
215800,"Election Day - Insight",123036,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",123037,"REBECCA KAPLAN","DON MACLEAY","JOE TUMAN"
215800,"Election Day - Insight",123038,"REBECCA KAPLAN","MARCIE HODGE","REBECCA KAPLAN"
215800,"Election Day - Insight",123039,"JOE TUMAN","DON PERATA","TERENCE CANDELL"
215800,"Election Day - Insight",123040,"REBECCA KAPLAN","JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123041,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123042,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123043,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
215800,"Election Day - Insight",123044,"JOE TUMAN","REBECCA KAPLAN","DON PERATA"
215800,"Election Day - Insight",123045,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123046,"DON PERATA","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",123047,"DON PERATA","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",123048,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123049,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123050,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123051,"JEAN QUAN","DON PERATA","JOE TUMAN"
215800,"Election Day - Insight",123052,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215800,"Election Day - Insight",123053,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215800,"Election Day - Insight",123054,"REBECCA KAPLAN","JOE TUMAN","DON MACLEAY"
215800,"Election Day - Insight",123055,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",123056,"REBECCA KAPLAN","LARRY LIONEL ''LL'' YOUNG JR.","DON PERATA"
215800,"Election Day - Insight",123057,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123058,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123059,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123060,"skipped","TERENCE CANDELL","skipped"
215800,"Election Day - Insight",123061,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123062,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123063,"skipped","skipped","skipped"
215800,"Election Day - Insight",123064,"skipped","skipped","skipped"
215800,"Election Day - Insight",123065,"TERENCE CANDELL","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123066,"DON PERATA","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123067,"TERENCE CANDELL","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",123068,"JEAN QUAN","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123069,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123070,"JEAN QUAN","skipped","skipped"
215800,"Election Day - Insight",123071,"JEAN QUAN","skipped","skipped"
215800,"Election Day - Insight",123072,"REBECCA KAPLAN","JOE TUMAN","DON MACLEAY"
215800,"Election Day - Insight",123073,"DON PERATA","MARCIE HODGE","REBECCA KAPLAN"
215800,"Election Day - Insight",123074,"JOE TUMAN","skipped","skipped"
215800,"Election Day - Insight",123075,"DON MACLEAY","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123076,"DON MACLEAY","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123077,"DON PERATA","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",123078,"REBECCA KAPLAN","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123079,"DON PERATA","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",123080,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123081,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123082,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123083,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123084,"DON PERATA","REBECCA KAPLAN","DON PERATA"
215800,"Election Day - Insight",123085,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
215800,"Election Day - Insight",123086,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
215800,"Election Day - Insight",123087,"LARRY LIONEL ''LL'' YOUNG JR.","REBECCA KAPLAN","DON MACLEAY"
215800,"Election Day - Insight",123088,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
215800,"Election Day - Insight",123089,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123090,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123091,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123092,"MARCIE HODGE","REBECCA KAPLAN","TERENCE CANDELL"
215800,"Election Day - Insight",123093,"REBECCA KAPLAN","ARNOLD FIELDS","JEAN QUAN"
215800,"Election Day - Insight",123094,"DON PERATA","JEAN QUAN","skipped"
215800,"Election Day - Insight",123095,"REBECCA KAPLAN","DON PERATA","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123096,"REBECCA KAPLAN","MARCIE HODGE","JOE TUMAN"
215800,"Election Day - Insight",123097,"REBECCA KAPLAN","JOE TUMAN","DON PERATA"
215800,"Election Day - Insight",123098,"REBECCA KAPLAN","DON PERATA","JEAN QUAN"
215800,"Election Day - Insight",123099,"REBECCA KAPLAN","DON PERATA","MARCIE HODGE"
215800,"Election Day - Insight",123100,"DON MACLEAY","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",123101,"JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR.","DON PERATA"
215800,"Election Day - Insight",123102,"REBECCA KAPLAN","JEAN QUAN","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123103,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123104,"DON PERATA","JEAN QUAN","GREG HARLAND"
215800,"Election Day - Insight",123105,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123106,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123107,"DON MACLEAY","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123108,"REBECCA KAPLAN","DON PERATA","skipped"
215800,"Election Day - Insight",123109,"REBECCA KAPLAN","DON PERATA","skipped"
215800,"Election Day - Insight",123110,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215800,"Election Day - Insight",123111,"REBECCA KAPLAN","DON PERATA","ARNOLD FIELDS"
215800,"Election Day - Insight",123112,"REBECCA KAPLAN","skipped","skipped"
215800,"Election Day - Insight",123113,"REBECCA KAPLAN","JEAN QUAN","ARNOLD FIELDS"
215800,"Election Day - Insight",123114,"DON PERATA","ARNOLD FIELDS","GREG HARLAND"
215800,"Election Day - Insight",123115,"DON PERATA","DON PERATA","TERENCE CANDELL"
215800,"Election Day - Insight",123116,"JEAN QUAN","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",123117,"REBECCA KAPLAN","JOE TUMAN","DON PERATA"
215800,"Election Day - Insight",123118,"REBECCA KAPLAN","JOE TUMAN","DON PERATA"
215800,"Election Day - Insight",123119,"DON PERATA","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123120,"DON PERATA","JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123121,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123122,"REBECCA KAPLAN","JEAN QUAN","DON MACLEAY"
215800,"Election Day - Insight",123123,"REBECCA KAPLAN","JOE TUMAN","skipped"
215800,"Election Day - Insight",123124,"JOE TUMAN","DON PERATA","REBECCA KAPLAN"
215800,"Election Day - Insight",123125,"DON PERATA","REBECCA KAPLAN","DON PERATA"
215800,"Election Day - Insight",123126,"DON PERATA","MARCIE HODGE","JOE TUMAN"
215800,"Election Day - Insight",123127,"JOE TUMAN","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123128,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123129,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123130,"JEAN QUAN","MARCIE HODGE","TERENCE CANDELL"
215800,"Election Day - Insight",123131,"JEAN QUAN","DON MACLEAY","REBECCA KAPLAN"
215800,"Election Day - Insight",123132,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215800,"Election Day - Insight",123133,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
215800,"Election Day - Insight",123134,"JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR.","JOE TUMAN"
215800,"Election Day - Insight",123135,"JOE TUMAN","LARRY LIONEL ''LL'' YOUNG JR.","JOE TUMAN"
215800,"Election Day - Insight",123136,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123137,"JEAN QUAN","JEAN QUAN","JEAN QUAN"
215800,"Election Day - Insight",123138,"ARNOLD FIELDS","TERENCE CANDELL","LARRY LIONEL ''LL'' YOUNG JR."
215800,"Election Day - Insight",123139,"REBECCA KAPLAN","DON PERATA","JOE TUMAN"
215800,"Election Day - Insight",123140,"DON PERATA","JOE TUMAN","skipped"
215800,"Election Day - Insight",123141,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123142,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123143,"TERENCE CANDELL","TERENCE CANDELL","TERENCE CANDELL"
215800,"Election Day - Insight",123144,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215800,"Election Day - Insight",123145,"GREG HARLAND","DON PERATA","DON MACLEAY"
215800,"Election Day - Insight",123146,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",123147,"JEAN QUAN","REBECCA KAPLAN","MARCIE HODGE"
215800,"Election Day - Insight",123148,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215800,"Election Day - Insight",123149,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215800,"Election Day - Insight",123150,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
215800,"Election Day - Insight",123151,"DON PERATA","DON PERATA","DON PERATA"
215800,"Election Day - Insight",123152,"DON PERATA","MARCIE HODGE","TERENCE CANDELL"
215800,"Election Day - Insight",123153,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123154,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123155,"DON PERATA","JEAN QUAN","REBECCA KAPLAN"
215800,"Election Day - Insight",123156,"JEAN QUAN","DON PERATA","skipped"
215800,"Election Day - Insight",123157,"DON PERATA","REBECCA KAPLAN","skipped"
215800,"Election Day - Insight",123158,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123159,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215800,"Election Day - Insight",123160,"REBECCA KAPLAN","REBECCA KAPLAN","MARCIE HODGE"
215600,"Election Day - Insight",123363,"DON PERATA","JOE TUMAN","REBECCA KAPLAN"
215600,"Election Day - Insight",123364,"JEAN QUAN","skipped","skipped"
215600,"Election Day - Insight",123365,"JEAN QUAN","skipped","skipped"
215600,"Election Day - Insight",123366,"JEAN QUAN","REBECCA KAPLAN","DON PERATA"
215600,"Election Day - Insight",123367,"REBECCA KAPLAN","MARCIE HODGE","DON PERATA"
215600,"Election Day - Insight",123368,"REBECCA KAPLAN","JOE TUMAN","REBECCA KAPLAN"
215600,"Election Day - Insight",123369,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123370,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123371,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123372,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123373,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123374,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123375,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123376,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123377,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123378,"DON PERATA","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123379,"REBECCA KAPLAN","skipped","skipped"
215600,"Election Day - Insight",123380,"REBECCA KAPLAN","skipped","skipped"
215600,"Election Day - Insight",123381,"JOE TUMAN","REBECCA KAPLAN","JEAN QUAN"
215600,"Election Day - Insight",123382,"REBECCA KAPLAN","DON PERATA","skipped"
215600,"Election Day - Insight",123383,"REBECCA KAPLAN","DON PERATA","skipped"
215600,"Election Day - Insight",123384,"REBECCA KAPLAN","DON PERATA","skipped"
215600,"Election Day - Insight",123385,"DON PERATA","REBECCA KAPLAN","MARCIE HODGE"
215600,"Election Day - Insight",123386,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215600,"Election Day - Insight",123387,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215600,"Election Day - Insight",123388,"REBECCA KAPLAN","JEAN QUAN","DON PERATA"
215600,"Election Day - Insight",123389,"REBECCA KAPLAN","JEAN QUAN","MARCIE HODGE"
215600,"Election Day - Insight",123390,"REBECCA KAPLAN","LARRY LIONEL ''LL'' YOUNG JR.","MARCIE HODGE"
215600,"Election Day - Insight",123391,"JEAN QUAN","JOE TUMAN","REBECCA KAPLAN"
215600,"Election Day - Insight",123392,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123393,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123394,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123395,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123396,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123397,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123398,"DON PERATA","skipped","skipped"
215600,"Election Day - Insight",123399,"JEAN QUAN","REBECCA KAPLAN","GREG HARLAND"
215600,"Election Day - Insight",123400,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123401,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123402,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123403,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123404,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123405,"REBECCA KAPLAN","JOE TUMAN","JEAN QUAN"
215600,"Election Day - Insight",123406,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123407,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123408,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123409,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123410,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123411,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123412,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123413,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123414,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123415,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123416,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123417,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123418,"REBECCA KAPLAN","JEAN QUAN","JOE TUMAN"
215600,"Election Day - Insight",123419,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215600,"Election Day - Insight",123420,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215600,"Election Day - Insight",123421,"DON PERATA","REBECCA KAPLAN","JOE TUMAN"
215600,"Election Day - Insight",123422,"REBECCA KAPLAN","JEAN QUAN","TERENCE CANDELL"
215600,"Election Day - Insight",123423,"REBECCA KAPLAN","DON PERATA","MARCIE HODGE"
215600,"Election Day - Insight",123424,"REBECCA KAPLAN","JEAN QUAN","skipped"
215600,"Election Day - Insight",123425,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215600,"Election Day - Insight",123426,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215600,"Election Day - Insight",123427,"DON PERATA","DON PERATA","DON PERATA"
215600,"Election Day - Insight",123428,"DON PERATA","DON PERATA","DON PERATA"
215600,"Election Day - Insight",123429,"DON PERATA","DON PERATA","DON PERATA"
215600,"Election Day - Insight",123430,"DON PERATA","DON PERATA","DON PERATA"
215600,"Election Day - Insight",123431,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215600,"Election Day - Insight",123432,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
215600,"Election Day - Insight",123433,"JEAN QUAN","DON PERATA","REBECCA KAPLAN"
